Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Minorities Development Department,To Disburse the grant of Non-salary to the Maharashtra state Minorities Commission for the month of April-2023 to Jun-2023,202305021707561714,02-05-2023,177,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021707561714.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202305021707561714.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021707561714.pdf,2026-07-27 22:53:59
Minorities Development Department,Corrigendum- To disburse grant to Rural Area Development Scheme 2022-23.,202304281657020414.....,28-04-2023,321,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304281657020414......pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202304281657020414......pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304281657020414......pdf,2026-07-27 22:53:59
Minorities Development Department,"Regarding the extension to Chandrakant Sushikshit Berojgar Seva Sahkari Sanstha, Mumbai, until June 30, 2023 for providing the services of the driver.",202304241853332214,24-04-2023,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304241853332214.pdf,3,152957,GR_DATASET\pdfs\Minorities Development Department\202304241853332214.pdf,Downloaded,2026-07-27 22:54:00
Minorities Development Department,"Maharashtra State Minority Commission regarding the distribution of salary, overtime allowance, dearness allowance and subsidy for salary matters for the financial year 2023-24 for the month of March, 2023.",202304211226583614,21-04-2023,154,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211226583614.pdf,3,157274,GR_DATASET\pdfs\Minorities Development Department\202304211226583614.pdf,Downloaded,2026-07-27 22:54:01
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202304201903327814,20-04-2023,196,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304201903327814.pdf,2,200802,GR_DATASET\pdfs\Minorities Development Department\202304201903327814.pdf,Downloaded,2026-07-27 22:54:02
Minorities Development Department,Government Circular- Regarding partial modification of sanctioned gram panchayat and development work for the year 2022-23 under the basic/infrastructure scheme in minority dominated rural areas of the state.,202304131325005514,13-04-2023,340,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304131325005514.pdf,2,347923,GR_DATASET\pdfs\Minorities Development Department\202304131325005514.pdf,Downloaded,2026-07-27 22:54:03
Minorities Development Department,Government Corrigendum Minority concentrated Urban sector development program sanctioned in the year 2022-23 under the scheme regarding partial modification of development work.,202304051204407714,05-04-2023,330,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051204407714.pdf,3,338015,GR_DATASET\pdfs\Minorities Development Department\202304051204407714.pdf,Downloaded,2026-07-27 22:54:04
Minorities Development Department,Government Corrigendum Minority concentrated Urban sector development program sanctioned in the year 2022-23 under the scheme regarding partial modification of development work.,202304051213327814,05-04-2023,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051213327814.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202304051213327814.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051213327814.pdf,2026-07-27 22:54:05
Minorities Development Department,Government Corrigendum Minority concentrated Rural sector development program sanctioned in the year 2022-23 under the scheme regarding partial modification of development work.,202304051219442514,05-04-2023,140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051219442514.pdf,2,143461,GR_DATASET\pdfs\Minorities Development Department\202304051219442514.pdf,Downloaded,2026-07-27 22:54:06
Minorities Development Department,Government Corrigendum Minority concentrated Urban sector development program sanctioned in the year 2022-23 under the scheme regarding partial modification of development work.,202304051227184914,05-04-2023,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051227184914.pdf,2,147018,GR_DATASET\pdfs\Minorities Development Department\202304051227184914.pdf,Downloaded,2026-07-27 22:54:07
Minorities Development Department,Government Corrigendum Minority concentrated Rural sector development program sanctioned in the year 2022-23 under the scheme regarding partial modification of development work.,202304051235424414,05-04-2023,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304051235424414.pdf,2,145365,GR_DATASET\pdfs\Minorities Development Department\202304051235424414.pdf,Downloaded,2026-07-27 22:54:08
Minorities Development Department,Regarding distribution of available funds for the year 2022-23 under the Marathi Language Foundation Scheme and Competitive Examination Scheme to the Maharashtra State Minorities Commission.,202304111522059514...,31-03-2023,130,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304111522059514....pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202304111522059514....pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304111522059514....pdf,2026-07-27 22:54:08
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2022-2023 Demand No. ZE-01 Major Head (2035 A 227), Grant in aid for Providing Infrastructure Focilaities to registered Madarasas in the state and Salaries to the Teachers (Scheme).",202304211618048014,31-03-2023,489,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211618048014.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202304211618048014.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211618048014.pdf,2026-07-27 22:54:09
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2022-2023 Demand No. ZE-01, Major Head (2052 624), Minority Development Department (Committed).",202304211635211814,31-03-2023,492,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211635211814.pdf,3,503863,GR_DATASET\pdfs\Minorities Development Department\202304211635211814.pdf,Downloaded,2026-07-27 22:54:10
Minorities Development Department,Regarding disbursement of available funds for the year 2022-23 under the Marathi Language Foundation Scheme and Competitive Examination Scheme to the Maharashtra State Minorities Commission.,202303311429422614,31-03-2023,176,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303311429422614.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202303311429422614.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303311429422614.pdf,2026-07-27 22:54:11
Minorities Development Department,Government Corrigendum- regarding partial change in the name of sanctioned district for the year 2022-23 under the Minority Predominant Urban Area Development Program in the State.,202303311438566914,31-03-2023,343,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303311438566914.pdf,2,351542,GR_DATASET\pdfs\Minorities Development Department\202303311438566914.pdf,Downloaded,2026-07-27 22:54:12
Minorities Development Department,Regarding disbursement of grant in year 2022-23 for work under Urdu Ghar at Nagpur.,202303312058092914.....,31-03-2023,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303312058092914......pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202303312058092914......pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303312058092914......pdf,2026-07-27 22:54:12
Minorities Development Department,"Regarding distribution of funds for the construction of Haj House, Aurangabad. Year 2022-2023.",202303312059002814,31-03-2023,198,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303312059002814.pdf,3,202733,GR_DATASET\pdfs\Minorities Development Department\202303312059002814.pdf,Downloaded,2026-07-27 22:54:13
Minorities Development Department,"Disbursement of grants under grant scheme for providing infrastructure facilities in religious minority students majority government recognized private aided / unaided / permanent unaided schools, junior colleges, industrial training institutes, municipal / municipal council schools and disabled schools (Year 2022-23)",202303312149440814,31-03-2023,233,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303312149440814.pdf,16,238555,GR_DATASET\pdfs\Minorities Development Department\202303312149440814.pdf,Downloaded,2026-07-27 22:54:15
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2022-2023.,202303311519407114,31-03-2023,207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303311519407114.pdf,3,212274,GR_DATASET\pdfs\Minorities Development Department\202303311519407114.pdf,Downloaded,2026-07-27 22:54:16
Minorities Development Department,Disbursement of grant for the year 2022-23 under Dr. Zakir Hussain Madrasah Modernization Scheme.,202303312350051814,31-03-2023,360,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303312350051814.pdf,31,368850,GR_DATASET\pdfs\Minorities Development Department\202303312350051814.pdf,Downloaded,2026-07-27 22:54:18
Minorities Development Department,Regarding disbursement of funds for allotment of scholarships under the Scholarship Scheme to the minority students of the State pursuing higher vocational and all courses after Class XII.,202303301520299814,30-03-2023,268,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303301520299814.pdf,4,274297,GR_DATASET\pdfs\Minorities Development Department\202303301520299814.pdf,Downloaded,2026-07-27 22:54:19
Minorities Development Department,"Regarding disbursement of available funds in the financial year 2022-23 for the savings group scheme implemented for minority women under the special program of measures to be implemented for the rapid development of Marathwada, Vidarbha and North Maharashtra 2018.",202303301638187514,30-03-2023,194,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303301638187514.pdf,3,198749,GR_DATASET\pdfs\Minorities Development Department\202303301638187514.pdf,Downloaded,2026-07-27 22:54:20
Minorities Development Department,Regarding approval for disbursement of grants for providing basic/infrastructural facilities in minority dominated rural areas of the State- Year 2022-23,202303301641506114,30-03-2023,190,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303301641506114.pdf,10,194408,GR_DATASET\pdfs\Minorities Development Department\202303301641506114.pdf,Downloaded,2026-07-27 22:54:21
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2022-2023 Demand No. ZE-01 Major Head (2035 B 85), Grant in aid to Minority concentred Gram Panchayats (Scheme).",202304211623478514,30-03-2023,493,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211623478514.pdf,3,504724,GR_DATASET\pdfs\Minorities Development Department\202304211623478514.pdf,Downloaded,2026-07-27 22:54:22
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2022-2023 Demand No. ZE-01 Major Head (2035 B 85), Grant in aid to Minority concentred Gram Panchayats (Scheme).",202304211629309614,30-03-2023,497,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211629309614.pdf,4,508841,GR_DATASET\pdfs\Minorities Development Department\202304211629309614.pdf,Downloaded,2026-07-27 22:54:23
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2022-2023 Demand No. ZE-01 Major Head (2235 A 131), Grant in Aid for Area Development Scheme in Minority Concerted Areas (Scheme).",202304211612147214,29-03-2023,556,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211612147214.pdf,3,568971,GR_DATASET\pdfs\Minorities Development Department\202304211612147214.pdf,Downloaded,2026-07-27 22:54:25
